,UNIT,DATEn,TIMEn,Hour,DESCn,ENTRIESn_hourly,EXITSn_hourly,maxpressurei,maxdewpti,mindewpti,minpressurei,meandewpti,meanpressurei,fog,rain,meanwindspdi,mintempi,meantempi,maxtempi,precipi,thunder
915,R158,2011-05-01,18:30:00,18,REGULAR,2839.0,3174.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
916,R158,2011-05-01,22:30:00,22,REGULAR,2100.0,2531.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
917,R159,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
918,R159,2011-05-01,05:00:00,5,REGULAR,165.0,133.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
919,R159,2011-05-01,09:00:00,9,REGULAR,334.0,275.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
920,R159,2011-05-01,13:00:00,13,REGULAR,1620.0,1074.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
921,R159,2011-05-01,17:00:00,17,REGULAR,2423.0,1364.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
922,R159,2011-05-01,21:00:00,21,REGULAR,2040.0,838.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
923,R160,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
924,R160,2011-05-01,05:00:00,5,REGULAR,1240.0,380.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
925,R160,2011-05-01,09:00:00,9,REGULAR,321.0,436.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
926,R160,2011-05-01,13:00:00,13,REGULAR,1462.0,2528.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
927,R160,2011-05-01,17:00:00,17,REGULAR,2991.0,3633.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
928,R160,2011-05-01,21:00:00,21,REGULAR,3083.0,3297.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
929,R161,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
930,R161,2011-05-01,05:00:00,5,REGULAR,140.0,356.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
931,R161,2011-05-01,09:00:00,9,REGULAR,651.0,342.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
932,R161,2011-05-01,13:00:00,13,REGULAR,987.0,493.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
933,R161,2011-05-01,17:00:00,17,REGULAR,1747.0,1076.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
934,R161,2011-05-01,17:08:03,17,REGULAR,11.0,12.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
935,R161,2011-05-01,19:04:16,19,REGULAR,83.0,86.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
936,R161,2011-05-01,21:00:00,21,REGULAR,808.0,968.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
937,R163,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
938,R163,2011-05-01,04:00:00,4,REGULAR,1240.0,786.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
939,R163,2011-05-01,08:00:00,8,REGULAR,130.0,274.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
940,R163,2011-05-01,12:00:00,12,REGULAR,1133.0,2559.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
941,R163,2011-05-01,16:00:00,16,REGULAR,2904.0,4136.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
942,R163,2011-05-01,20:00:00,20,REGULAR,3945.0,3269.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
943,R164,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
944,R164,2011-05-01,05:00:00,5,REGULAR,373.0,272.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
945,R164,2011-05-01,09:00:00,9,REGULAR,363.0,951.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
946,R164,2011-05-01,13:00:00,13,REGULAR,2234.0,3198.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
947,R164,2011-05-01,17:00:00,17,REGULAR,3568.0,3494.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
948,R164,2011-05-01,21:00:00,21,REGULAR,3172.0,2426.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
949,R165,2011-05-01,02:00:00,2,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
950,R165,2011-05-01,06:00:00,6,REGULAR,21.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
951,R165,2011-05-01,10:00:00,10,REGULAR,95.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
952,R165,2011-05-01,14:00:00,14,REGULAR,105.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
953,R165,2011-05-01,18:00:00,18,REGULAR,93.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
954,R165,2011-05-01,22:00:00,22,REGULAR,67.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
955,R166,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
956,R166,2011-05-01,05:00:00,5,REGULAR,332.0,141.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
957,R166,2011-05-01,09:00:00,9,REGULAR,463.0,377.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
958,R166,2011-05-01,13:00:00,13,REGULAR,2259.0,1658.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
959,R166,2011-05-01,17:00:00,17,REGULAR,3397.0,2044.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
960,R166,2011-05-01,21:00:00,21,REGULAR,3476.0,1419.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
961,R167,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
962,R167,2011-05-01,05:00:00,5,REGULAR,410.0,460.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
963,R167,2011-05-01,09:00:00,9,REGULAR,561.0,692.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
964,R167,2011-05-01,13:00:00,13,REGULAR,2454.0,2468.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
965,R167,2011-05-01,17:00:00,17,REGULAR,3583.0,3391.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
966,R167,2011-05-01,21:00:00,21,REGULAR,3001.0,3069.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
967,R168,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
968,R168,2011-05-01,05:00:00,5,REGULAR,551.0,1406.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
969,R168,2011-05-01,09:00:00,9,REGULAR,1572.0,1548.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
970,R168,2011-05-01,13:00:00,13,REGULAR,5868.0,4350.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
971,R168,2011-05-01,17:00:00,17,REGULAR,6694.0,6459.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
972,R168,2011-05-01,21:00:00,21,REGULAR,5206.0,6216.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
973,R169,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
974,R169,2011-05-01,05:00:00,5,REGULAR,206.0,733.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
975,R169,2011-05-01,09:00:00,9,REGULAR,922.0,480.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
976,R169,2011-05-01,13:00:00,13,REGULAR,2142.0,1062.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
977,R169,2011-05-01,17:00:00,17,REGULAR,2424.0,1879.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
978,R169,2011-05-01,21:00:00,21,REGULAR,1627.0,2491.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
979,R170,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
980,R170,2011-05-01,05:00:00,5,REGULAR,4762.0,1492.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
981,R170,2011-05-01,09:00:00,9,REGULAR,1774.0,3309.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
982,R170,2011-05-01,13:00:00,13,REGULAR,8118.0,14693.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
983,R170,2011-05-01,17:00:00,17,REGULAR,18906.0,20650.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
984,R170,2011-05-01,21:00:00,21,REGULAR,20362.0,13581.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
985,R171,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
986,R171,2011-05-01,05:00:00,5,REGULAR,92.0,271.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
987,R171,2011-05-01,09:00:00,9,REGULAR,230.0,161.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
988,R171,2011-05-01,13:00:00,13,REGULAR,1172.0,851.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
989,R171,2011-05-01,17:00:00,17,REGULAR,1670.0,1282.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
990,R171,2011-05-01,21:00:00,21,REGULAR,1292.0,1362.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
991,R172,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
992,R172,2011-05-01,04:00:00,4,REGULAR,104.0,381.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
993,R172,2011-05-01,08:00:00,8,REGULAR,82.0,66.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
994,R172,2011-05-01,12:00:00,12,REGULAR,1887.0,1413.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
995,R172,2011-05-01,16:00:00,16,REGULAR,1845.0,1843.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
996,R172,2011-05-01,20:00:00,20,REGULAR,1657.0,1760.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
997,R173,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
998,R173,2011-05-01,05:00:00,5,REGULAR,118.0,265.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
999,R173,2011-05-01,09:00:00,9,REGULAR,669.0,202.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1000,R173,2011-05-01,13:00:00,13,REGULAR,1400.0,475.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1001,R173,2011-05-01,17:00:00,17,REGULAR,1326.0,771.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1002,R173,2011-05-01,21:00:00,21,REGULAR,951.0,923.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1003,R174,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1004,R174,2011-05-01,05:00:00,5,REGULAR,76.0,423.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1005,R174,2011-05-01,09:00:00,9,REGULAR,595.0,234.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1006,R174,2011-05-01,13:00:00,13,REGULAR,2018.0,637.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1007,R174,2011-05-01,17:00:00,17,REGULAR,1834.0,1309.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
